code,name,date,description
ES24031,Calzada del Coto,,
ES24032,Campazas,,
ES24032,Campazas,,
ES24033,Campo de Villavidel,,
ES24033,Campo de Villavidel,,
ES24034,Camponaraya,,
ES24034,Camponaraya,,
ES24036,Candín,,
ES24036,Candín,,
ES24037,Cármenes,,
ES24037,Cármenes,,
ES24038,Carracedelo,,
ES24038,Carracedelo,,
ES24039,Carrizo,,
ES24039,Carrizo,,
ES24040,Carrocera,,
ES24040,Carrocera,,
ES24041,Carucedo,,
ES24041,Carucedo,,
ES24042,Castilfalé,,
ES24042,Castilfalé,,
ES24043,Castrillo de Cabrera,,
ES24043,Castrillo de Cabrera,,
ES24044,Castrillo de la Valduerna,,
ES24044,Castrillo de la Valduerna,,
ES24046,Castrocalbón,,
ES24046,Castrocalbón,,
ES24047,Castrocontrigo,,
ES24047,Castrocontrigo,,
ES24049,Castropodame,,
ES24049,Castropodame,,
ES24050,Castrotierra de Valmadrigal,,
ES24050,Castrotierra de Valmadrigal,,
ES24051,Cea,,
ES24051,Cea,,
ES24052,Cebanico,,
ES24052,Cebanico,,
ES24053,Cebrones del Río,,
ES24053,Cebrones del Río,,
ES24054,Cimanes de la Vega,,
ES24054,Cimanes de la Vega,,
ES24055,Cimanes del Tejar,,
ES24055,Cimanes del Tejar,,
ES24056,Cistierna,,
ES24056,Cistierna,,
ES24057,Congosto,,
ES24057,Congosto,,
ES24058,Corbillos de los Oteros,,
ES24058,Corbillos de los Oteros,,
ES24059,Corullón,,
ES24059,Corullón,,
ES24060,Crémenes,,
ES24060,Crémenes,,
ES24061,Cuadros,,
ES24061,Cuadros,,
ES24062,Cubillas de los Oteros,,
ES24062,Cubillas de los Oteros,,
ES24063,Cubillas de Rueda,,
ES24063,Cubillas de Rueda,,
ES24064,Cubillos del Sil,,
ES24064,Cubillos del Sil,,
ES24065,Chozas de Abajo,,
ES24065,Chozas de Abajo,,
ES24066,Destriana,,
ES24066,Destriana,,
ES24067,Encinedo,,
ES24067,Encinedo,,
ES24068,La Ercina,,
ES24068,La Ercina,,
ES24069,Escobar de Campos,,
ES24069,Escobar de Campos,,
ES24070,Fabero,,
ES24070,Fabero,,
ES24071,Folgoso de la Ribera,,
ES24071,Folgoso de la Ribera,,
ES24073,Fresno de la Vega,,
ES24073,Fresno de la Vega,,
ES24074,Fuentes de Carbajal,,
ES24074,Fuentes de Carbajal,,
ES24076,Garrafe de Torío,,
ES24076,Garrafe de Torío,,
ES24077,Gordaliza del Pino,,
ES24077,Gordaliza del Pino,,
ES24078,Gordoncillo,,
ES24078,Gordoncillo,,
ES24079,Gradefes,,
ES24079,Gradefes,,
ES24080,Grajal de Campos,,
ES24080,Grajal de Campos,,
ES24081,Gusendos de los Oteros,,
ES24081,Gusendos de los Oteros,,
ES24082,Hospital de Órbigo,,
ES24082,Hospital de Órbigo,,
ES24083,Igüeña,,
ES24083,Igüeña,,
ES24084,Izagre,,
ES24084,Izagre,,
ES24086,Joarilla de las Matas,,
ES24086,Joarilla de las Matas,,
ES24087,Laguna Dalga,,
ES24087,Laguna Dalga,,
ES24088,Laguna de Negrillos,,
ES24088,Laguna de Negrillos,,
ES24089,León,,
ES24089,León,,
ES24090,Lucillo,,
ES24090,Lucillo,,
ES24091,Luyego,,
ES24091,Luyego,,
ES24092,Llamas de la Ribera,,
ES24092,Llamas de la Ribera,,
ES24093,Magaz de Cepeda,,
ES24093,Magaz de Cepeda,,
ES24094,Mansilla de las Mulas,,
ES24094,Mansilla de las Mulas,,
ES24095,Mansilla Mayor,,
ES24095,Mansilla Mayor,,
ES24096,Maraña,,
ES24096,Maraña,,
ES24097,Matadeón de los Oteros,,
ES24097,Matadeón de los Oteros,,
ES24098,Matallana de Torío,,
ES24098,Matallana de Torío,,
ES24099,Matanza,,
ES24099,Matanza,,
ES24100,Molinaseca,,
ES24100,Molinaseca,,
ES24101,Murias de Paredes,,
ES24101,Murias de Paredes,,
ES24102,Noceda del Bierzo,,
ES24102,Noceda del Bierzo,,
ES24103,Oencia,,
ES24103,Oencia,,
ES24104,Las Omañas,,
ES24104,Las Omañas,,
ES24105,Onzonilla,,
ES24105,Onzonilla,,
ES24106,Oseja de Sajambre,,
ES24106,Oseja de Sajambre,,
ES24107,Pajares de los Oteros,,
ES24107,Pajares de los Oteros,,
ES24108,Palacios de la Valduerna,,
ES24108,Palacios de la Valduerna,,
ES24109,Palacios del Sil,,
ES24109,Palacios del Sil,,
ES24110,Páramo del Sil,,
ES24110,Páramo del Sil,,
ES24112,Peranzanes,,
ES24112,Peranzanes,,
ES24113,Pobladura de Pelayo García,,
ES24113,Pobladura de Pelayo García,,
ES24114,La Pola de Gordón,,
ES24114,La Pola de Gordón,,
ES24115,Ponferrada,,
ES24115,Ponferrada,,
ES24116,Posada de Valdeón,,
ES24116,Posada de Valdeón,,
ES24117,Pozuelo del Páramo,,
ES24117,Pozuelo del Páramo,,
ES24118,Prado de la Guzpeña,,
ES24118,Prado de la Guzpeña,,
ES24119,Priaranza del Bierzo,,
ES24119,Priaranza del Bierzo,,
ES24120,Prioro,,
ES24120,Prioro,,
ES24121,Puebla de Lillo,,
ES24121,Puebla de Lillo,,
ES24122,Puente de Domingo Flórez,,
ES24122,Puente de Domingo Flórez,,
ES24123,Quintana del Castillo,,
ES24123,Quintana del Castillo,,
ES24124,Quintana del Marco,,
ES24124,Quintana del Marco,,
ES24125,Quintana y Congosto,,
ES24125,Quintana y Congosto,,
ES24127,Regueras de Arriba,,
ES24127,Regueras de Arriba,,
ES24129,Reyero,,
ES24129,Reyero,,
ES24130,Riaño,,
ES24130,Riaño,,
ES24131,Riego de la Vega,,
ES24131,Riego de la Vega,,
ES24132,Riello,,
ES24132,Riello,,
ES24133,Rioseco de Tapia,,
ES24133,Rioseco de Tapia,,
ES24134,La Robla,,
ES24134,La Robla,,
ES24136,Roperuelos del Páramo,,
ES24136,Roperuelos del Páramo,,
ES24137,Sabero,,
ES24137,Sabero,,
ES24139,Sahagún,,
ES24139,Sahagún,,
ES24141,San Adrián del Valle,,
ES24141,San Adrián del Valle,,
ES24142,San Andrés del Rabanedo,,
ES24142,San Andrés del Rabanedo,,
ES24143,Sancedo,,
ES24143,Sancedo,,
ES24144,San Cristóbal de la Polantera,,
ES24144,San Cristóbal de la Polantera,,
ES24145,San Emiliano,,
ES24145,San Emiliano,,
ES24146,San Esteban de Nogales,,
ES24146,San Esteban de Nogales,,
ES24148,San Justo de la Vega,,
ES24148,San Justo de la Vega,,
ES24149,San Millán de los Caballeros,,
ES24149,San Millán de los Caballeros,,
ES24150,San Pedro Bercianos,,
ES24150,San Pedro Bercianos,,
ES24151,Santa Colomba de Curueño,,
ES24151,Santa Colomba de Curueño,,
ES24152,Santa Colomba de Somoza,,
ES24152,Santa Colomba de Somoza,,
ES24153,Santa Cristina de Valmadrigal,,
ES24153,Santa Cristina de Valmadrigal,,
ES24154,Santa Elena de Jamuz,,
ES24154,Santa Elena de Jamuz,,
ES24155,Santa María de la Isla,,
ES24155,Santa María de la Isla,,
ES24156,Santa María del Monte de Cea,,
ES24156,Santa María del Monte de Cea,,
ES24157,Santa María del Páramo,,
ES24157,Santa María del Páramo,,
ES24158,Santa María de Ordás,,
ES24158,Santa María de Ordás,,
ES24159,Santa Marina del Rey,,
ES24159,Santa Marina del Rey,,
ES24160,Santas Martas,,
ES24160,Santas Martas,,
ES24161,Santiago Millas,,
ES24161,Santiago Millas,,
ES24162,Santovenia de la Valdoncina,,
ES24162,Santovenia de la Valdoncina,,
ES24163,Sariegos,,
ES24163,Sariegos,,
ES24164,Sena de Luna,,
ES24164,Sena de Luna,,
ES24165,Sobrado (Araba/Álava),,
ES24165,Sobrado (Araba/Álava),,
ES24166,Soto de la Vega,,
ES24166,Soto de la Vega,,
ES24167,Soto y Amío,,
ES24167,Soto y Amío,,
ES24168,Toral de los Guzmanes,,
ES24168,Toral de los Guzmanes,,
ES24169,Toreno,,
ES24169,Toreno,,
ES24170,Torre del Bierzo,,
ES24170,Torre del Bierzo,,
ES24171,Trabadelo,,
ES24171,Trabadelo,,
ES24172,Truchas,,
ES24172,Truchas,,
ES24173,Turcia,,
ES24173,Turcia,,
ES24174,Urdiales del Páramo,,
ES24174,Urdiales del Páramo,,
ES24175,Valdefresno,,
ES24175,Valdefresno,,
ES24176,Valdefuentes del Páramo,,
ES24176,Valdefuentes del Páramo,,
ES24177,Valdelugueros,,
ES24177,Valdelugueros,,
ES24178,Valdemora,,
ES24178,Valdemora,,
ES24179,Valdepiélago,,
ES24179,Valdepiélago,,
ES24180,Valdepolo,,
ES24180,Valdepolo,,
ES24181,Valderas,,
ES24181,Valderas,,
ES24182,Valderrey,,
ES24182,Valderrey,,
ES24183,Valderrueda,,
ES24183,Valderrueda,,
ES24184,Valdesamario,,
ES24184,Valdesamario,,
ES24185,Val de San Lorenzo,,
ES24185,Val de San Lorenzo,,
ES24187,Valdevimbre,,
ES24187,Valdevimbre,,
ES24188,Valencia de Don Juan,,
ES24188,Valencia de Don Juan,,
ES24189,Valverde de la Virgen,,
ES24189,Valverde de la Virgen,,
ES24190,Valverde-Enrique,,
ES24190,Valverde-Enrique,,
ES24191,Vallecillo,,
ES24191,Vallecillo,,
ES24193,La Vecilla,,
ES24193,La Vecilla,,
ES24194,Vegacervera,,
ES24194,Vegacervera,,
ES24196,Vega de Espinareda,,
ES24196,Vega de Espinareda,,
ES24197,Vega de Infanzones,,
ES24197,Vega de Infanzones,,
ES24198,Vega de Valcarce,,
ES24198,Vega de Valcarce,,
ES24199,Vegaquemada,,
ES24199,Vegaquemada,,
ES24201,Vegas del Condado,,
ES24201,Vegas del Condado,,
ES24202,Villablino,,
ES24202,Villablino,,
ES24203,Villabraz,,
ES24203,Villabraz,,
ES24205,Villadangos del Páramo,,
ES24205,Villadangos del Páramo,,
ES24206,Toral de los Vados,,
ES24206,Toral de los Vados,,
ES24207,Villademor de la Vega,,
ES24207,Villademor de la Vega,,
ES24209,Villafranca del Bierzo,,
ES24209,Villafranca del Bierzo,,
ES24210,Villagatón,,
ES24210,Villagatón,,
ES24211,Villamandos,,
ES24211,Villamandos,,
ES24212,Villamañán,,
ES24212,Villamañán,,
ES24213,Villamartín de Don Sancho,,
ES24213,Villamartín de Don Sancho,,
ES24214,Villamejil,,
ES24214,Villamejil,,
ES24215,Villamol,,
ES24215,Villamol,,
ES24216,Villamontán de la Valduerna,,
ES24216,Villamontán de la Valduerna,,
ES24217,Villamoratiel de las Matas,,
ES24217,Villamoratiel de las Matas,,
ES24218,Villanueva de las Manzanas,,
ES24218,Villanueva de las Manzanas,,
ES24219,Villaobispo de Otero,,
ES24219,Villaobispo de Otero,,
ES24221,Villaquejida,,
ES24221,Villaquejida,,
ES24222,Villaquilambre,,
ES24222,Villaquilambre,,
ES24223,Villarejo de Órbigo,,
ES24223,Villarejo de Órbigo,,
ES24224,Villares de Órbigo,,
ES24224,Villares de Órbigo,,
ES24225,Villasabariego,,
ES24225,Villasabariego,,
ES24226,Villaselán,,
ES24226,Villaselán,,
ES24227,Villaturiel,,
ES24227,Villaturiel,,
ES24228,Villazala,,
ES24228,Villazala,,
ES24229,Villazanzo de Valderaduey,,
ES24229,Villazanzo de Valderaduey,,
ES24230,Zotes del Páramo,,
ES24230,Zotes del Páramo,,
ES24901,Villamanín,,
ES24901,Villamanín,,
ES24902,Villaornate y Castro,,
ES24902,Villaornate y Castro,,
ES25001,Abella de la Conca,,
ES25001,Abella de la Conca,,
ES25002,Àger,,
ES25002,Àger,,
ES25003,Agramunt,,
ES25003,Agramunt,,
ES25004,Els Alamús,,
ES25004,Els Alamús,,
ES25005,Alàs i Cerc,,
ES25005,Alàs i Cerc,,
ES25006,L'Albagés,,
ES25006,L'Albagés,,
ES25007,Albatàrrec,,
ES25007,Albatàrrec,,
ES25008,Albesa,,
ES25008,Albesa,,
ES25009,L'Albi,,
ES25009,L'Albi,,
ES25010,Alcanó,,
ES25010,Alcanó,,
ES25011,Alcarràs,,
ES25011,Alcarràs,,
ES25012,Alcoletge,,
ES25012,Alcoletge,,
ES25013,Alfarràs,,
ES25013,Alfarràs,,
ES25014,Alfés,,
ES25014,Alfés,,
ES25015,Algerri,,
ES25015,Algerri,,
ES25016,Alguaire,,
ES25016,Alguaire,,
ES25017,Alins,,
ES25017,Alins,,
ES25019,Almacelles,,
ES25019,Almacelles,,
ES25020,Almatret,,
ES25020,Almatret,,
ES25021,Almenar,,
ES25021,Almenar,,
ES25022,Alòs de Balaguer,,
ES25022,Alòs de Balaguer,,
ES25023,Alpicat,,
ES25023,Alpicat,,
ES25024,Alt Àneu,,
ES25024,Alt Àneu,,
ES25025,Naut Aran/Alto Arán,,
ES25025,Naut Aran/Alto Arán,,
ES25027,Anglesola,,
ES25027,Anglesola,,
ES25029,Arbeca,,
ES25029,Arbeca,,
ES25030,El Pont de Bar,,
ES25030,El Pont de Bar,,
ES25031,Arres,,
ES25031,Arres,,
ES25032,Arsèguel,,
ES25032,Arsèguel,,
ES25033,Artesa de Lleida,,
ES25033,Artesa de Lleida,,
ES25034,Artesa de Segre,,
ES25034,Artesa de Segre,,
ES25035,La Sentiu de Sió,,
ES25035,La Sentiu de Sió,,
ES25036,Aspa,,
ES25036,Aspa,,
ES25037,Les Avellanes i Santa Linya,,
ES25037,Les Avellanes i Santa Linya,,
ES25038,Aitona,,
ES25038,Aitona,,
ES25039,Baix Pallars,,
ES25039,Baix Pallars,,
ES25040,Balaguer,,
ES25040,Balaguer,,
ES25041,Barbens,,
ES25041,Barbens,,
ES25042,La Baronia de Rialb,,
ES25042,La Baronia de Rialb,,
ES25043,La Vall de Boí,,
ES25043,La Vall de Boí,,
ES25044,Bassella,,
ES25044,Bassella,,
ES25045,Bausen,,
ES25045,Bausen,,
ES25046,Belianes,,
ES25046,Belianes,,
ES25047,Bellcaire d'Urgell,,
ES25047,Bellcaire d'Urgell,,
ES25048,Bell-lloc d'Urgell,,
ES25048,Bell-lloc d'Urgell,,
ES25049,Bellmunt d'Urgell,,
ES25049,Bellmunt d'Urgell,,
ES25050,Bellpuig,,
ES25050,Bellpuig,,
ES25051,Bellver de Cerdanya,,
ES25051,Bellver de Cerdanya,,
ES25052,Bellvís,,
ES25052,Bellvís,,
ES25053,Benavent de Segrià,,
ES25053,Benavent de Segrià,,
ES25055,Biosca,,
ES25055,Biosca,,
ES25056,Bovera,,
ES25056,Bovera,,
ES25057,Es Bòrdes/Las Bordas,,
ES25057,Es Bòrdes/Las Bordas,,
ES25058,Les Borges Blanques,,
ES25058,Les Borges Blanques,,
ES25059,Bossòst,,
ES25059,Bossòst,,
ES25060,Cabanabona,,
ES25060,Cabanabona,,
ES25061,Cabó,,
ES25061,Cabó,,
ES25062,Camarasa,,
ES25062,Camarasa,,
ES25063,Canejan,,
ES25063,Canejan,,
ES25064,Castellar de la Ribera,,
ES25064,Castellar de la Ribera,,
ES25067,Castelldans,,
ES25067,Castelldans,,
ES25068,Castellnou de Seana,,
ES25068,Castellnou de Seana,,
ES25069,Castelló de Farfanya,,
ES25069,Castelló de Farfanya,,
ES25070,Castellserà,,
ES25070,Castellserà,,
ES25071,Cava,,
ES25071,Cava,,
ES25072,Cervera,,
ES25072,Cervera,,
ES25073,Cervià de les Garrigues,,
ES25073,Cervià de les Garrigues,,
ES25074,Ciutadilla,,
ES25074,Ciutadilla,,
ES25075,Clariana de Cardener,,
ES25075,Clariana de Cardener,,
ES25076,El Cogul,,
ES25076,El Cogul,,
ES25077,Coll de Nargó,,
ES25077,Coll de Nargó,,
ES25078,Corbins,,
ES25078,Corbins,,
ES25079,Cubells,,
ES25079,Cubells,,
ES25081,L'Espluga Calba,,
ES25081,L'Espluga Calba,,
ES25082,Espot,,
ES25082,Espot,,
ES25085,Estaràs,,
ES25085,Estaràs,,
ES25086,Esterri d'Àneu,,
ES25086,Esterri d'Àneu,,
ES25087,Esterri de Cardós,,
ES25087,Esterri de Cardós,,
ES25088,Estamariu,,
ES25088,Estamariu,,
ES25089,Farrera,,
ES25089,Farrera,,
ES25092,La Floresta,,
ES25092,La Floresta,,
ES25093,Fondarella,,
ES25093,Fondarella,,
ES25094,Foradada,,
ES25094,Foradada,,
ES25096,La Fuliola,,
ES25096,La Fuliola,,
ES25097,Fulleda,,
ES25097,Fulleda,,
ES25098,Gavet de la Conca,,
ES25098,Gavet de la Conca,,
ES25099,Golmés,,
ES25099,Golmés,,
ES25100,Gósol,,
ES25100,Gósol,,
ES25101,La Granadella,,
ES25101,La Granadella,,
ES25102,La Granja d'Escarp,,
ES25102,La Granja d'Escarp,,
ES25103,Granyanella,,
ES25103,Granyanella,,
ES25104,Granyena de Segarra,,
ES25104,Granyena de Segarra,,
ES25105,Granyena de les Garrigues,,
ES25105,Granyena de les Garrigues,,
ES25109,Guimerà,,
ES25109,Guimerà,,
ES25110,Guissona,,
ES25110,Guissona,,
ES25111,Guixers,,
ES25111,Guixers,,
ES25112,Ivars de Noguera,,
ES25112,Ivars de Noguera,,
ES25113,Ivars d'Urgell,,
ES25113,Ivars d'Urgell,,
ES25114,Ivorra,,
ES25114,Ivorra,,
ES25115,Isona i Conca Dellà,,
ES25115,Isona i Conca Dellà,,
ES25118,Juncosa,,
ES25118,Juncosa,,
ES25119,Juneda,,
ES25119,Juneda,,
ES25120,Lleida,,
ES25120,Lleida,,
ES25121,Les,,
ES25121,Les,,
ES25122,Linyola,,
ES25122,Linyola,,
ES25123,Lladorre,,
ES25123,Lladorre,,
ES25124,Lladurs,,
ES25124,Lladurs,,
ES25125,Llardecans,,
ES25125,Llardecans,,
ES25126,Llavorsí,,
ES25126,Llavorsí,,
ES25127,Lles de Cerdanya,,
ES25127,Lles de Cerdanya,,
ES25128,Llimiana,,
ES25128,Llimiana,,
ES25129,Llobera,,
ES25129,Llobera,,
ES25130,Maldà,,
ES25130,Maldà,,
ES25131,Massalcoreig,,
ES25131,Massalcoreig,,
ES25132,Massoteres,,
ES25132,Massoteres,,
ES25133,Maials,,
ES25133,Maials,,
ES25134,Menàrguens,,
ES25134,Menàrguens,,
ES25135,Miralcamp,,
ES25135,Miralcamp,,
ES25136,La Molsosa,,
ES25136,La Molsosa,,
ES25137,Mollerussa,,
ES25137,Mollerussa,,
ES25138,Montgai,,
ES25138,Montgai,,
ES25139,Montellà i Martinet,,
ES25139,Montellà i Martinet,,
ES25140,Montferrer i Castellbò,,
ES25140,Montferrer i Castellbò,,
ES25141,Montoliu de Segarra,,
ES25141,Montoliu de Segarra,,
ES25142,Montoliu de Lleida,,
ES25142,Montoliu de Lleida,,
ES25143,Montornès de Segarra,,
ES25143,Montornès de Segarra,,
ES25145,Nalec,,
ES25145,Nalec,,
ES25146,Navès,,
ES25146,Navès,,
ES25148,Odèn,,
ES25148,Odèn,,
ES25149,Oliana,,
ES25149,Oliana,,
ES25150,Oliola,,
ES25150,Oliola,,
ES25151,Olius,,
ES25151,Olius,,
ES25152,Les Oluges,,
ES25152,Les Oluges,,
ES25153,Els Omellons,,
ES25153,Els Omellons,,
ES25154,Els Omells de na Gaia,,
ES25154,Els Omells de na Gaia,,
ES25155,Organyà,,
ES25155,Organyà,,
ES25156,Os de Balaguer,,
ES25156,Os de Balaguer,,
ES25157,Ossó de Sió,,
ES25157,Ossó de Sió,,
ES25158,El Palau d'Anglesola,,
ES25158,El Palau d'Anglesola,,
ES25161,Conca de Dalt,,
ES25161,Conca de Dalt,,
ES25163,La Coma i la Pedra,,
ES25163,La Coma i la Pedra,,
ES25164,Penelles,,
ES25164,Penelles,,
ES25165,Peramola,,
ES25165,Peramola,,
ES25166,Pinell de Solsonès,,
ES25166,Pinell de Solsonès,,
ES25167,Pinós,,
ES25167,Pinós,,
ES25168,El Poal,,
ES25168,El Poal,,
ES25169,La Pobla de Cérvoles,,
ES25169,La Pobla de Cérvoles,,
ES25170,Bellaguarda,,
ES25170,Bellaguarda,,
ES25171,La Pobla de Segur,,
ES25171,La Pobla de Segur,,
ES25172,Ponts,,
ES25172,Ponts,,
ES25173,El Pont de Suert,,
ES25173,El Pont de Suert,,
ES25174,La Portella,,
ES25174,La Portella,,
ES25175,Prats i Sansor,,
ES25175,Prats i Sansor,,
ES25176,Preixana,,
ES25176,Preixana,,
ES25177,Preixens,,
ES25177,Preixens,,
ES25179,Prullans,,
ES25179,Prullans,,
ES25180,Puiggròs,,
ES25180,Puiggròs,,
ES25181,Puigverd d'Agramunt,,
ES25181,Puigverd d'Agramunt,,
ES25182,Puigverd de Lleida,,
ES25182,Puigverd de Lleida,,
ES25183,Rialp,,
ES25183,Rialp,,
ES25185,Ribera d'Urgellet,,
ES25185,Ribera d'Urgellet,,
ES25186,Riner,,
ES25186,Riner,,
ES25189,Rosselló,,
ES25189,Rosselló,,
ES25190,Salàs de Pallars,,
ES25190,Salàs de Pallars,,
ES25191,Sanaüja,,
ES25191,Sanaüja,,
ES25192,Sant Guim de Freixenet,,
ES25192,Sant Guim de Freixenet,,
ES25193,Sant Llorenç de Morunys,,
ES25193,Sant Llorenç de Morunys,,
ES25194,Sant Ramon,,
ES25194,Sant Ramon,,
ES25196,Sant Esteve de la Sarga,,
ES25196,Sant Esteve de la Sarga,,
ES25197,Sant Guim de la Plana,,
ES25197,Sant Guim de la Plana,,
ES25200,Sarroca de Lleida,,
ES25200,Sarroca de Lleida,,
ES25201,Sarroca de Bellera,,
ES25201,Sarroca de Bellera,,
ES25202,Senterada,,
ES25202,Senterada,,
ES25203,La Seu d'Urgell,,
ES25203,La Seu d'Urgell,,
ES25204,Seròs,,
ES25204,Seròs,,
ES25205,Sidamon,,
ES25205,Sidamon,,
ES25206,El Soleràs,,
ES25206,El Soleràs,,
ES25207,Solsona,,
ES25207,Solsona,,
ES25208,Soriguera,,
ES25208,Soriguera,,
ES25209,Sort,,
ES25209,Sort,,
ES25210,Soses,,
ES25210,Soses,,
ES25211,Sudanell,,
ES25211,Sudanell,,
ES25212,Sunyer,,
ES25212,Sunyer,,
ES25215,Talarn,,
ES25215,Talarn,,
ES25216,Talavera,,
ES25216,Talavera,,
ES25217,Tàrrega,,
ES25217,Tàrrega,,
ES25218,Tarrés,,
ES25218,Tarrés,,
ES25219,Tarroja de Segarra,,
ES25219,Tarroja de Segarra,,
ES25220,Térmens,,
ES25220,Térmens,,
ES25221,Tírvia,,
ES25221,Tírvia,,
ES25222,Tiurana,,
ES25222,Tiurana,,
ES25223,Torà,,
ES25223,Torà,,
ES25224,Els Torms,,
ES25224,Els Torms,,
ES25225,Tornabous,,
ES25225,Tornabous,,
ES25226,Torrebesses,,
ES25226,Torrebesses,,
ES25227,La Torre de Cabdella,,
ES25227,La Torre de Cabdella,,
ES25228,Torrefarrera,,
ES25228,Torrefarrera,,
ES25230,Torregrossa,,
ES25230,Torregrossa,,
ES25231,Torrelameu,,
ES25231,Torrelameu,,
ES25232,Torres de Segre,,
ES25232,Torres de Segre,,
ES25233,Torre-serona,,
ES25233,Torre-serona,,
ES25234,Tremp,,
ES25234,Tremp,,
ES25238,Vallbona de les Monges,,
ES25238,Vallbona de les Monges,,
ES25239,Les Valls de Valira,,
ES25239,Les Valls de Valira,,
ES25240,Vallfogona de Balaguer,,
ES25240,Vallfogona de Balaguer,,
ES25242,Verdú,,
ES25242,Verdú,,
ES25243,Vielha e Mijaran/Viella Mitg Arán,,
ES25243,Vielha e Mijaran/Viella Mitg Arán,,
ES25244,Vilagrassa,,
ES25244,Vilagrassa,,
ES25245,Vilaller,,
ES25245,Vilaller,,
ES25247,Vilamòs,,
ES25247,Vilamòs,,
ES25248,Vilanova de Bellpuig,,
ES25248,Vilanova de Bellpuig,,
ES25249,Vilanova de l'Aguda,,
ES25249,Vilanova de l'Aguda,,
ES25250,Vilanova de Meià,,
ES25250,Vilanova de Meià,,
ES25251,Vilanova de Segrià,,
ES25251,Vilanova de Segrià,,
ES25252,Vila-sana,,
ES25252,Vila-sana,,
ES25253,El Vilosell,,
ES25253,El Vilosell,,
ES25254,Vilanova de la Barca,,
ES25254,Vilanova de la Barca,,
ES25255,Vinaixa,,
ES25255,Vinaixa,,
ES25901,Vall de Cardós,,
ES25901,Vall de Cardós,,
ES25902,Sant Martí de Riucorb,,
ES25902,Sant Martí de Riucorb,,
ES25903,La Guingueta d'Àneu,,
ES25903,La Guingueta d'Àneu,,
ES25904,Castell de Mur,,
ES25904,Castell de Mur,,
ES25905,Ribera d'Ondara,,
ES25905,Ribera d'Ondara,,
ES25906,Les Valls d'Aguilar,,
ES25906,Les Valls d'Aguilar,,
ES25907,Torrefeta i Florejacs,,
ES25907,Torrefeta i Florejacs,,
ES25908,Fígols i Alinyà,,
ES25908,Fígols i Alinyà,,
ES25909,La Vansa i Fórnols,,
ES25909,La Vansa i Fórnols,,
ES25910,Josa i Tuixén,,
ES25910,Josa i Tuixén,,
ES25911,Els Plans de Sió,,
ES25911,Els Plans de Sió,,
ES25912,Gimenells i el Pla de la Font,,
ES25912,Gimenells i el Pla de la Font,,
ES25913,Riu de Cerdanya,,
ES25913,Riu de Cerdanya,,
ES26001,Ábalos,,
ES26001,Ábalos,,
ES26002,Agoncillo,,
ES26002,Agoncillo,,
ES26003,Aguilar del Río Alhama,,
ES26003,Aguilar del Río Alhama,,
ES26004,Ajamil de Cameros,,
ES26004,Ajamil de Cameros,,
ES26005,Albelda de Iregua,,
ES26005,Albelda de Iregua,,
ES26006,Alberite,,
ES26006,Alberite,,
ES26007,Alcanadre,,
ES26007,Alcanadre,,
ES26008,Aldeanueva de Ebro,,
ES26008,Aldeanueva de Ebro,,
ES26009,Alesanco,,
ES26009,Alesanco,,
ES26010,Alesón,,
ES26010,Alesón,,
ES26011,Alfaro,,
ES26011,Alfaro,,
ES26012,Almarza de Cameros,,
ES26012,Almarza de Cameros,,
ES26013,Anguciana,,
ES26013,Anguciana,,
ES26014,Anguiano,,
ES26014,Anguiano,,
ES26015,Arenzana de Abajo,,
ES26015,Arenzana de Abajo,,
ES26016,Arenzana de Arriba,,
ES26016,Arenzana de Arriba,,
ES26017,Arnedillo,,
ES26017,Arnedillo,,
ES26018,Arnedo,,
ES26018,Arnedo,,
ES26019,Arrúbal,,
ES26019,Arrúbal,,
ES26020,Ausejo,,
ES26020,Ausejo,,
ES26021,Autol,,
ES26021,Autol,,
ES26022,Azofra,,
ES26022,Azofra,,
ES26023,Badarán,,
ES26023,Badarán,,
ES26024,Bañares,,
ES26024,Bañares,,
ES26025,Baños de Rioja,,
ES26025,Baños de Rioja,,
ES26026,Baños de Río Tobía,,
ES26026,Baños de Río Tobía,,
ES26027,Berceo,,
ES26027,Berceo,,
ES26028,Bergasa,,
ES26028,Bergasa,,
ES26029,Bergasillas Bajera,,
ES26029,Bergasillas Bajera,,
ES26030,Bezares,,
ES26030,Bezares,,
ES26031,Bobadilla,,
ES26031,Bobadilla,,
ES26032,Brieva de Cameros,,
ES26032,Brieva de Cameros,,
ES26033,Briñas,,
ES26033,Briñas,,
ES26034,Briones,,
ES26034,Briones,,
ES26035,Cabezón de Cameros,,
ES26035,Cabezón de Cameros,,
ES26036,Calahorra,,
ES26036,Calahorra,,
ES26037,Camprovín,,
ES26037,Camprovín,,
ES26038,Canales de la Sierra,,
ES26038,Canales de la Sierra,,
ES26039,Canillas de Río Tuerto,,
ES26039,Canillas de Río Tuerto,,
ES26040,Cañas,,
ES26040,Cañas,,
ES26041,Cárdenas,,
ES26041,Cárdenas,,
ES26042,Casalarreina,,
ES26042,Casalarreina,,
ES26043,Castañares de Rioja,,
ES26043,Castañares de Rioja,,
ES26044,Castroviejo,,
ES26044,Castroviejo,,
ES26045,Cellorigo,,
ES26045,Cellorigo,,
ES26046,Cenicero,,
ES26046,Cenicero,,
ES26047,Cervera del Río Alhama,,
ES26047,Cervera del Río Alhama,,
ES26048,Cidamón,,
