parent_code,kind,code,name,population,court
AC00007,municipality,ES05176,Padiernos,271,N
AC00007,municipality,ES05177,Pajares de Adaja,149,N
AC00007,municipality,ES05178,Palacios de Goda,400,N
AC00007,municipality,ES05179,Papatrigo,226,N
AC00007,municipality,ES05180,El Parral,67,N
AC00007,municipality,ES05181,Pascualcobo,45,N
AC00007,municipality,ES05182,Pedro Bernardo,817,N
AC00007,municipality,ES05183,Pedro-Rodríguez,134,N
AC00007,municipality,ES05184,Peguerinos,272,N
AC00007,municipality,ES05185,Peñalba de Ávila,102,N
AC00007,municipality,ES05186,Piedrahíta,1822,S
AC00007,municipality,ES05187,Piedralaves,2061,N
AC00007,municipality,ES05188,Poveda,42,N
AC00007,municipality,ES05189,Poyales del Hoyo,453,N
AC00007,municipality,ES05190,Pozanco,49,N
AC00007,municipality,ES05191,Pradosegar,124,N
AC00007,municipality,ES05192,Puerto Castilla,106,N
AC00007,municipality,ES05193,Rasueros,182,N
AC00007,municipality,ES05194,Riocabado,140,N
AC00007,municipality,ES05195,Riofrío,215,N
AC00007,municipality,ES05196,Rivilla de Barajas,62,N
AC00007,municipality,ES05197,Salobral,113,N
AC00007,municipality,ES05198,Salvadiós,73,N
AC00007,municipality,ES05199,San Bartolomé de Béjar,37,N
AC00007,municipality,ES05200,San Bartolomé de Corneja,46,N
AC00007,municipality,ES05201,San Bartolomé de Pinares,541,N
AC00007,municipality,ES05204,Sanchidrián,716,N
AC00007,municipality,ES05205,Sanchorreja,84,N
AC00007,municipality,ES05206,San Esteban de los Patos,31,N
AC00007,municipality,ES05207,San Esteban del Valle,720,N
AC00007,municipality,ES05208,San Esteban de Zapardiel,37,N
AC00007,municipality,ES05209,San García de Ingelmos,75,N
AC00007,municipality,ES05210,San Juan de la Encinilla,82,N
AC00007,municipality,ES05211,San Juan de la Nava,468,N
AC00007,municipality,ES05212,San Juan del Molinillo,197,N
AC00007,municipality,ES05213,San Juan del Olmo,97,N
AC00007,municipality,ES05214,San Lorenzo de Tormes,31,N
AC00007,municipality,ES05215,San Martín de la Vega del Alberche,168,N
AC00007,municipality,ES05216,San Martín del Pimpollar,189,N
AC00007,municipality,ES05217,San Miguel de Corneja,57,N
AC00007,municipality,ES05218,San Miguel de Serrezuela,115,N
AC00007,municipality,ES05219,San Pascual,44,N
AC00007,municipality,ES05220,San Pedro del Arroyo,431,N
AC00007,municipality,ES05221,Santa Cruz del Valle,341,N
AC00007,municipality,ES05222,Santa Cruz de Pinares,159,N
AC00007,municipality,ES05224,Santa María del Arroyo,105,N
AC00007,municipality,ES05225,Santa María del Berrocal,392,N
AC00007,municipality,ES05226,Santa María de los Caballeros,66,N
AC00007,municipality,ES05227,Santa María del Tiétar,445,N
AC00007,municipality,ES05228,Santiago del Collado,173,N
AC00007,municipality,ES05229,Santo Domingo de las Posadas,86,N
AC00007,municipality,ES05230,Santo Tomé de Zabarcos,65,N
AC00007,municipality,ES05231,San Vicente de Arévalo,169,N
AC00007,municipality,ES05232,La Serrada,117,N
AC00007,municipality,ES05233,Serranillos,247,N
AC00007,municipality,ES05234,Sigeres,46,N
AC00007,municipality,ES05235,Sinlabajos,142,N
AC00007,municipality,ES05236,Solana de Ávila,110,N
AC00007,municipality,ES05237,Solana de Rioalmar,159,N
AC00007,municipality,ES05238,Solosancho,827,N
AC00007,municipality,ES05239,Sotalbo,256,N
AC00007,municipality,ES05240,Sotillo de la Adrada,4590,N
AC00007,municipality,ES05241,El Tiemblo,4109,N
AC00007,municipality,ES05242,Tiñosillos,787,N
AC00007,municipality,ES05243,Tolbaños,82,N
AC00007,municipality,ES05244,Tormellas,40,N
AC00007,municipality,ES05245,Tornadizos de Ávila,417,N
AC00007,municipality,ES05246,Tórtoles,51,N
AC00007,municipality,ES05247,La Torre,239,N
AC00007,municipality,ES05249,Umbrías,99,N
AC00007,municipality,ES05251,Vadillo de la Sierra,60,N
AC00007,municipality,ES05252,Valdecasa,61,N
AC00007,municipality,ES05253,Vega de Santa María,83,N
AC00007,municipality,ES05254,Velayos,211,N
AC00007,municipality,ES05256,Villaflor,113,N
AC00007,municipality,ES05257,Villafranca de la Sierra,134,N
AC00007,municipality,ES05258,Villanueva de Gómez,115,N
AC00007,municipality,ES05259,Villanueva del Aceral,118,N
AC00007,municipality,ES05260,Villanueva del Campillo,101,N
AC00007,municipality,ES05261,Villar de Corneja,33,N
AC00007,municipality,ES05262,Villarejo del Valle,347,N
AC00007,municipality,ES05263,Villatoro,162,N
AC00007,municipality,ES05264,Viñegra de Moraña,57,N
AC00007,municipality,ES05265,Vita,84,N
AC00007,municipality,ES05266,Zapardiel de la Cañada,94,N
AC00007,municipality,ES05267,Zapardiel de la Ribera,116,N
AC00007,municipality,ES05901,San Juan de Gredos,256,N
AC00007,municipality,ES05902,Santa María del Cubillo,317,N
AC00007,municipality,ES05903,Diego del Carpio,139,N
AC00007,municipality,ES05904,Santiago del Tormes,118,N
AC00007,municipality,ES05905,Villanueva de Ávila,226,N
AC00011,municipality,ES06001,Acedera,807,N
AC00011,municipality,ES06002,Aceuchal,5449,N
AC00011,municipality,ES06003,Ahillones,871,N
AC00011,municipality,ES06004,Alange,1848,N
AC00011,municipality,ES06005,La Albuera,2028,N
AC00011,municipality,ES06006,Alburquerque,5343,N
AC00011,municipality,ES06007,Alconchel,1680,N
AC00011,municipality,ES06008,Alconera,744,N
AC00011,municipality,ES06009,Aljucén,264,N
AC00011,municipality,ES06010,Almendral,1232,N
AC00011,municipality,ES06011,Almendralejo,33474,S
AC00011,municipality,ES06012,Arroyo de San Serván,4107,N
AC00011,municipality,ES06013,Atalaya,301,N
AC00011,municipality,ES06014,Azuaga,7853,N
AC00011,municipality,ES06015,Badajoz,150702,S
AC00011,municipality,ES06016,Barcarrota,3510,N
AC00011,municipality,ES06017,Baterno,283,N
AC00011,municipality,ES06018,Benquerencia de la Serena,829,N
AC00011,municipality,ES06019,Berlanga,2343,N
AC00011,municipality,ES06020,Bienvenida,2087,N
AC00011,municipality,ES06021,Bodonal de la Sierra,1049,N
AC00011,municipality,ES06022,Burguillos del Cerro,3057,N
AC00011,municipality,ES06023,Cabeza del Buey,4864,N
AC00011,municipality,ES06024,Cabeza la Vaca,1309,N
AC00011,municipality,ES06025,Calamonte,6162,N
AC00011,municipality,ES06026,Calera de León,960,N
AC00011,municipality,ES06027,Calzadilla de los Barros,755,N
AC00011,municipality,ES06028,Campanario,4896,N
AC00011,municipality,ES06029,Campillo de Llerena,1360,N
AC00011,municipality,ES06030,Capilla,182,N
AC00011,municipality,ES06031,Carmonita,540,N
AC00011,municipality,ES06032,El Carrascalejo,83,N
AC00011,municipality,ES06033,Casas de Don Pedro,1439,N
AC00011,municipality,ES06034,Casas de Reina,196,N
AC00011,municipality,ES06035,Castilblanco,951,N
AC00011,municipality,ES06036,Castuera,5880,S
AC00011,municipality,ES06037,La Codosera,2075,N
AC00011,municipality,ES06038,Cordobilla de Lácara,909,N
AC00011,municipality,ES06039,La Coronada,2162,N
AC00011,municipality,ES06040,Corte de Peleas,1222,N
AC00011,municipality,ES06041,Cristina,552,N
AC00011,municipality,ES06042,Cheles,1176,N
AC00011,municipality,ES06043,Don Álvaro,788,N
AC00011,municipality,ES06044,Don Benito,37151,S
AC00011,municipality,ES06045,Entrín Bajo,551,N
AC00011,municipality,ES06046,Esparragalejo,1462,N
AC00011,municipality,ES06047,Esparragosa de la Serena,1019,N
AC00011,municipality,ES06048,Esparragosa de Lares,925,N
AC00011,municipality,ES06049,Feria,1144,N
AC00011,municipality,ES06050,Fregenal de la Sierra,4847,S
AC00011,municipality,ES06051,Fuenlabrada de los Montes,1845,N
AC00011,municipality,ES06052,Fuente de Cantos,4721,N
AC00011,municipality,ES06053,Fuente del Arco,688,N
AC00011,municipality,ES06054,Fuente del Maestre,6743,N
AC00011,municipality,ES06055,Fuentes de León,2302,N
AC00011,municipality,ES06056,Garbayuela,508,N
AC00011,municipality,ES06057,Garlitos,587,N
AC00011,municipality,ES06058,La Garrovilla,2346,N
AC00011,municipality,ES06059,Granja de Torrehermosa,2014,N
AC00011,municipality,ES06060,Guareña,6964,N
AC00011,municipality,ES06061,La Haba,1243,N
AC00011,municipality,ES06062,Helechosa de los Montes,647,N
AC00011,municipality,ES06063,Herrera del Duque,3482,S
AC00011,municipality,ES06064,Higuera de la Serena,948,N
AC00011,municipality,ES06065,Higuera de Llerena,347,N
AC00011,municipality,ES06066,Higuera de Vargas,1955,N
AC00011,municipality,ES06067,Higuera la Real,2253,N
AC00011,municipality,ES06068,Hinojosa del Valle,483,N
AC00011,municipality,ES06069,Hornachos,3595,N
AC00011,municipality,ES06070,Jerez de los Caballeros,9303,S
AC00011,municipality,ES06071,La Lapa,281,N
AC00011,municipality,ES06072,Lobón,2746,N
AC00011,municipality,ES06073,Llera,836,N
AC00011,municipality,ES06074,Llerena,5804,S
AC00011,municipality,ES06075,Magacela,530,N
AC00011,municipality,ES06076,Maguilla,974,N
AC00011,municipality,ES06077,Malcocinado,365,N
AC00011,municipality,ES06078,Malpartida de la Serena,556,N
AC00011,municipality,ES06079,Manchita,765,N
AC00011,municipality,ES06080,Medellín,2263,N
AC00011,municipality,ES06081,Medina de las Torres,1184,N
AC00011,municipality,ES06082,Mengabril,475,N
AC00011,municipality,ES06083,Mérida,59335,S
AC00011,municipality,ES06084,Mirandilla,1267,N
AC00011,municipality,ES06085,Monesterio,4226,N
AC00011,municipality,ES06086,Montemolín,1343,N
AC00011,municipality,ES06087,Monterrubio de la Serena,2372,N
AC00011,municipality,ES06088,Montijo,15457,S
AC00011,municipality,ES06089,La Morera,715,N
AC00011,municipality,ES06090,La Nava de Santiago,932,N
AC00011,municipality,ES06091,Navalvillar de Pela,4424,N
AC00011,municipality,ES06092,Nogales,652,N
AC00011,municipality,ES06093,Oliva de la Frontera,5137,N
AC00011,municipality,ES06094,Oliva de Mérida,1729,N
AC00011,municipality,ES06095,Olivenza,11963,S
AC00011,municipality,ES06096,Orellana de la Sierra,228,N
AC00011,municipality,ES06097,Orellana la Vieja,2693,N
AC00011,municipality,ES06098,Palomas,678,N
AC00011,municipality,ES06099,La Parra,1346,N
AC00011,municipality,ES06100,Peñalsordo,918,N
AC00011,municipality,ES06101,Peraleda del Zaucejo,513,N
AC00011,municipality,ES06102,Puebla de Alcocer,1184,N
AC00011,municipality,ES06103,Puebla de la Calzada,5845,N
AC00011,municipality,ES06104,Puebla de la Reina,741,N
AC00011,municipality,ES06105,Puebla del Maestre,685,N
AC00011,municipality,ES06106,Puebla del Prior,490,N
AC00011,municipality,ES06107,Puebla de Obando,1836,N
AC00011,municipality,ES06108,Puebla de Sancho Pérez,2709,N
AC00011,municipality,ES06109,Quintana de la Serena,4597,N
AC00011,municipality,ES06110,Reina,153,N
AC00011,municipality,ES06111,Rena,616,N
AC00011,municipality,ES06112,Retamal de Llerena,443,N
AC00011,municipality,ES06113,Ribera del Fresno,3348,N
AC00011,municipality,ES06114,Risco,140,N
AC00011,municipality,ES06115,La Roca de la Sierra,1464,N
AC00011,municipality,ES06116,Salvaleón,1755,N
AC00011,municipality,ES06117,Salvatierra de los Barros,1645,N
AC00011,municipality,ES06118,Sancti-Spíritus (Badajoz),167,N
AC00011,municipality,ES06119,San Pedro de Mérida,843,N
AC00011,municipality,ES06120,Santa Amalia,4021,N
AC00011,municipality,ES06121,Santa Marta,4122,N
AC00011,municipality,ES06122,Los Santos de Maimona,8091,N
AC00011,municipality,ES06123,San Vicente de Alcántara,5408,N
AC00011,municipality,ES06124,Segura de León,1889,N
AC00011,municipality,ES06125,Siruela,1903,N
AC00011,municipality,ES06126,Solana de los Barros,2623,N
AC00011,municipality,ES06127,Talarrubias,3412,N
AC00011,municipality,ES06128,Talavera la Real,5314,N
AC00011,municipality,ES06129,Táliga,665,N
AC00011,municipality,ES06130,Tamurejo,214,N
AC00011,municipality,ES06131,Torre de Miguel Sesmero,1250,N
AC00011,municipality,ES06132,Torremayor,957,N
AC00011,municipality,ES06133,Torremejía,2250,N
AC00011,municipality,ES06134,Trasierra,622,N
AC00011,municipality,ES06135,Trujillanos,1387,N
AC00011,municipality,ES06136,Usagre,1763,N
AC00011,municipality,ES06137,Valdecaballeros,1077,N
AC00011,municipality,ES06138,Valdetorres,1173,N
AC00011,municipality,ES06139,Valencia de las Torres,564,N
AC00011,municipality,ES06140,Valencia del Mombuey,744,N
AC00011,municipality,ES06141,Valencia del Ventoso,1973,N
AC00011,municipality,ES06142,Valverde de Burguillos,273,N
AC00011,municipality,ES06143,Valverde de Leganés,4159,N
AC00011,municipality,ES06144,Valverde de Llerena,585,N
AC00011,municipality,ES06145,Valverde de Mérida,1055,N
AC00011,municipality,ES06146,Valle de la Serena,1191,N
AC00011,municipality,ES06147,Valle de Matamoros,367,N
AC00011,municipality,ES06148,Valle de Santa Ana,1139,N
AC00011,municipality,ES06149,Villafranca de los Barros,12835,S
AC00011,municipality,ES06150,Villagarcía de la Torre,907,N
AC00011,municipality,ES06151,Villagonzalo,1234,N
AC00011,municipality,ES06152,Villalba de los Barros,1477,N
AC00011,municipality,ES06153,Villanueva de la Serena,25667,S
AC00011,municipality,ES06154,Villanueva del Fresno,3397,N
AC00011,municipality,ES06155,Villar del Rey,2117,N
AC00011,municipality,ES06156,Villar de Rena,1379,N
AC00011,municipality,ES06157,Villarta de los Montes,437,N
AC00011,municipality,ES06158,Zafra,16797,S
AC00011,municipality,ES06159,Zahínos,2803,N
AC00011,municipality,ES06160,Zalamea de la Serena,3555,N
AC00011,municipality,ES06161,Zarza-Capilla,311,N
AC00011,municipality,ES06162,La Zarza (Badajoz),3472,N
AC00011,municipality,ES06901,Valdelacalzada,2711,N
AC00011,municipality,ES06902,Pueblonuevo del Guadiana,2021,N
AC00004,municipality,ES07001,Alaró,5572,N
AC00004,municipality,ES07002,Alaior,9065,N
AC00004,municipality,ES07003,Alcúdia,20241,N
AC00004,municipality,ES07004,Algaida,5642,N
AC00004,municipality,ES07005,Andratx,11271,N
AC00004,municipality,ES07006,Artà,7845,N
AC00004,municipality,ES07007,Banyalbufar,515,N
AC00004,municipality,ES07008,Binissalem,8567,N
AC00004,municipality,ES07009,Búger,1050,N
AC00004,municipality,ES07010,Bunyola,6809,N
AC00004,municipality,ES07011,Calvià,50559,N
AC00004,municipality,ES07012,Campanet,2640,N
AC00004,municipality,ES07013,Campos,10862,N
AC00004,municipality,ES07014,Capdepera,11868,N
AC00004,municipality,ES07015,Ciutadella de Menorca,29840,S
AC00004,municipality,ES07016,Consell,4053,N
AC00004,municipality,ES07017,Costitx,1288,N
AC00004,municipality,ES07018,Deyá,617,N
AC00004,municipality,ES07019,Escorca,212,N
AC00004,municipality,ES07020,Esporles,5062,N
AC00004,municipality,ES07021,Estellencs,315,N
AC00004,municipality,ES07022,Felanitx,17780,N
AC00004,municipality,ES07023,Ferreries,4777,N
AC00004,municipality,ES07024,Formentera,12111,N
AC00004,municipality,ES07025,Fornalutx,660,N
AC00004,municipality,ES07026,Eivissa,49783,S
AC00004,municipality,ES07027,Inca,33319,S
AC00004,municipality,ES07028,Lloret de Vistalegre,1372,N
AC00004,municipality,ES07029,Lloseta,5988,N
AC00004,municipality,ES07030,Llubí,2273,N
AC00004,municipality,ES07031,Llucmajor,36914,N
AC00004,municipality,ES07032,Maó/Mahón,29040,S
AC00004,municipality,ES07033,Manacor,43808,S
AC00004,municipality,ES07034,Mancor de la Vall,1509,N
AC00004,municipality,ES07035,Maria de la Salut,2227,N
AC00004,municipality,ES07036,Marratxí,37193,N
AC00004,municipality,ES07037,Es Mercadal,5038,N
AC00004,municipality,ES07038,Montuïri,2912,N
AC00004,municipality,ES07039,Muro,7085,N
AC00004,municipality,ES07040,Palma de Mallorca,416065,S
AC00004,municipality,ES07041,Petra,2860,N
AC00004,municipality,ES07042,Pollença,16283,N
AC00004,municipality,ES07043,Porreres,5502,N
AC00004,municipality,ES07044,Sa Pobla,13475,N
AC00004,municipality,ES07045,Puigpunyent,2012,N
AC00004,municipality,ES07046,Sant Antoni de Portmany,26306,N
AC00004,municipality,ES07047,Sencelles,3290,N
AC00004,municipality,ES07048,Sant Josep de sa Talaia,27413,N
AC00004,municipality,ES07049,Sant Joan,2108,N
AC00004,municipality,ES07050,Sant Joan de Labritja,6397,N
AC00004,municipality,ES07051,Sant Llorenç des Cardassar,8431,N
AC00004,municipality,ES07052,Sant Lluís,6798,N
AC00004,municipality,ES07053,Santa Eugènia,1561,N
AC00004,municipality,ES07054,Santa Eulalia del Río,38015,N
AC00004,municipality,ES07055,Santa Margalida,12485,N
AC00004,municipality,ES07056,Santa María del Camí,7375,N
AC00004,municipality,ES07057,Santanyí,12237,N
AC00004,municipality,ES07058,Selva,4014,N
AC00004,municipality,ES07059,Ses Salines,4960,N
AC00004,municipality,ES07060,Sineu,3862,N
AC00004,municipality,ES07061,Sóller,13705,N
AC00004,municipality,ES07062,Son Servera,11568,N
AC00004,municipality,ES07063,Valldemossa,1969,N
AC00004,municipality,ES07064,Es Castell,7434,N
AC00004,municipality,ES07065,Vilafranca de Bonany,3380,N
AC00004,municipality,ES07901,Ariany,868,N
AC00004,municipality,ES07902,Es Migjorn Gran,1405,N
RE_CATA,municipality,ES08001,Abrera,12489,N
RE_CATA,municipality,ES08002,Aguilar de Segarra,288,N
RE_CATA,municipality,ES08003,Alella,9801,N
RE_CATA,municipality,ES08004,Alpens,266,N
RE_CATA,municipality,ES08005,L'Ametlla del Vallès,8462,N
RE_CATA,municipality,ES08006,Arenys de Mar,15776,S
RE_CATA,municipality,ES08007,Arenys de Munt,8931,N
RE_CATA,municipality,ES08008,Argençola,217,N
RE_CATA,municipality,ES08009,Argentona,12452,N
RE_CATA,municipality,ES08010,Artés,5698,N
RE_CATA,municipality,ES08011,Avià,2226,N
RE_CATA,municipality,ES08012,Avinyó,2275,N
RE_CATA,municipality,ES08013,Avinyonet del Penedès,1701,N
RE_CATA,municipality,ES08014,Aiguafreda,2504,N
RE_CATA,municipality,ES08015,Badalona,220440,S
RE_CATA,municipality,ES08016,Bagà,2138,N
RE_CATA,municipality,ES08017,Balenyà,3821,N
RE_CATA,municipality,ES08018,Balsareny,3159,N
RE_CATA,municipality,ES08019,Barcelona,1636762,S
RE_CATA,municipality,ES08020,Begues,7098,N
RE_CATA,municipality,ES08021,Bellprat,64,N
RE_CATA,municipality,ES08022,Berga,16494,S
RE_CATA,municipality,ES08023,Bigues i Riells,9092,N
RE_CATA,municipality,ES08024,Borredà,445,N
RE_CATA,municipality,ES08025,El Bruc,2050,N
RE_CATA,municipality,ES08026,El Brull,263,N
RE_CATA,municipality,ES08027,Les Cabanyes,964,N
RE_CATA,municipality,ES08028,Cabrera d'Anoia,1410,N
RE_CATA,municipality,ES08029,Cabrera de Mar,4680,N
RE_CATA,municipality,ES08030,Cabrils,7439,N
RE_CATA,municipality,ES08031,Calaf,3535,N
RE_CATA,municipality,ES08032,Caldes d'Estrac,2982,N
RE_CATA,municipality,ES08033,Caldes de Montbui,17554,N
RE_CATA,municipality,ES08034,Calders,970,N
RE_CATA,municipality,ES08035,Calella,19069,N
RE_CATA,municipality,ES08036,Calonge de Segarra,188,N
RE_CATA,municipality,ES08037,Calldetenes,2489,N
RE_CATA,municipality,ES08038,Callús,2140,N
RE_CATA,municipality,ES08039,Campins,529,N
RE_CATA,municipality,ES08040,Canet de Mar,14526,N
RE_CATA,municipality,ES08041,Canovelles,16629,N
RE_CATA,municipality,ES08042,Cànoves i Samalús,3117,N
RE_CATA,municipality,ES08043,Canyelles,4647,N
RE_CATA,municipality,ES08044,Capellades,5293,N
RE_CATA,municipality,ES08045,Capolat,94,N
RE_CATA,municipality,ES08046,Cardedeu,18357,N
RE_CATA,municipality,ES08047,Cardona,4636,N
RE_CATA,municipality,ES08048,Carme,765,N
RE_CATA,municipality,ES08049,Casserres,1608,N
RE_CATA,municipality,ES08050,Castellar del Riu,169,N
RE_CATA,municipality,ES08051,Castellar del Vallès,24187,N
RE_CATA,municipality,ES08052,Castellar de n'Hug,159,N
RE_CATA,municipality,ES08053,Castellbell i el Vilar,3647,N
RE_CATA,municipality,ES08054,Castellbisbal,12390,N
RE_CATA,municipality,ES08055,Castellcir,752,N
RE_CATA,municipality,ES08056,Castelldefels,67004,N
RE_CATA,municipality,ES08057,Castell de l'Areny,68,N
RE_CATA,municipality,ES08058,Castellet i la Gornal,2292,N
RE_CATA,municipality,ES08059,Castellfollit del Boix,436,N
RE_CATA,municipality,ES08060,Castellfollit de Riubregós,151,N
RE_CATA,municipality,ES08061,Castellgalí,2062,N
RE_CATA,municipality,ES08062,Castellnou de Bages,1397,N
RE_CATA,municipality,ES08063,Castellolí,619,N
